Start_Supplier_ID,Customer_ID,Origin,Strat_time,Number_of_Cities,Km_to_Travel,Planned_ETA,Route1,Route2,Route3,End_Destination
SUP0204,CUST5871,LOC718,00:06,2,117,22:18,LOC718 -> LOC173,LOC718 -> LOC173,LOC718 -> LOC173,LOC173
SUP7994,CUST4597,LOC931,09:02,4,225,21:34,LOC931 -> LOC631 -> LOC726 -> LOC502,LOC931 -> LOC110 -> LOC694 -> LOC502,LOC931 -> LOC184 -> LOC722 -> LOC502,LOC502
SUP7980,CUST9416,LOC532,12:49,9,445,07:39,LOC532 -> LOC287 -> LOC811 -> LOC218 -> LOC622 -> LOC766 -> LOC418 -> LOC583 -> LOC811,LOC532 -> LOC153 -> LOC403 -> LOC633 -> LOC703 -> LOC425 -> LOC537 -> LOC131 -> LOC811,LOC532 -> LOC843 -> LOC210 -> LOC251 -> LOC206 -> LOC728 -> LOC405 -> LOC536 -> LOC811,LOC811
SUP0423,CUST7397,LOC259,17:59,7,336,22:36,LOC259 -> LOC757 -> LOC304 -> LOC693 -> LOC397 -> LOC602 -> LOC974,LOC259 -> LOC388 -> LOC688 -> LOC995 -> LOC961 -> LOC230 -> LOC974,LOC259 -> LOC918 -> LOC322 -> LOC132 -> LOC141 -> LOC852 -> LOC974,LOC974
SUP5315,CUST2779,LOC664,12:35,2,160,18:30,LOC664 -> LOC524,LOC664 -> LOC524,LOC664 -> LOC524,LOC524
SUP8436,CUST4537,LOC859,12:13,10,319,19:35,LOC859 -> LOC706 -> LOC466 -> LOC757 -> LOC129 -> LOC146 -> LOC309 -> LOC752 -> LOC609 -> LOC960,LOC859 -> LOC121 -> LOC103 -> LOC363 -> LOC825 -> LOC636 -> LOC889 -> LOC291 -> LOC931 -> LOC960,LOC859 -> LOC195 -> LOC290 -> LOC525 -> LOC334 -> LOC914 -> LOC293 -> LOC945 -> LOC348 -> LOC960,LOC960
SUP9268,CUST3839,LOC402,13:24,7,161,11:24,LOC402 -> LOC920 -> LOC212 -> LOC217 -> LOC692 -> LOC243 -> LOC317,LOC402 -> LOC337 -> LOC863 -> LOC915 -> LOC393 -> LOC703 -> LOC317,LOC402 -> LOC375 -> LOC566 -> LOC317 -> LOC633 -> LOC659 -> LOC317,LOC317
SUP0350,CUST3489,LOC354,20:33,9,426,13:22,LOC354 -> LOC894 -> LOC536 -> LOC822 -> LOC642 -> LOC475 -> LOC602 -> LOC136 -> LOC770,LOC354 -> LOC437 -> LOC277 -> LOC665 -> LOC322 -> LOC257 -> LOC316 -> LOC325 -> LOC770,LOC354 -> LOC108 -> LOC669 -> LOC854 -> LOC740 -> LOC546 -> LOC385 -> LOC358 -> LOC770,LOC770
SUP5677,CUST1035,LOC223,20:52,7,459,05:00,LOC223 -> LOC402 -> LOC165 -> LOC412 -> LOC379 -> LOC449 -> LOC697,LOC223 -> LOC315 -> LOC807 -> LOC321 -> LOC641 -> LOC705 -> LOC697,LOC223 -> LOC942 -> LOC535 -> LOC706 -> LOC767 -> LOC308 -> LOC697,LOC697
SUP4673,CUST1719,LOC411,11:27,5,161,04:29,LOC411 -> LOC307 -> LOC957 -> LOC512 -> LOC220,LOC411 -> LOC487 -> LOC668 -> LOC991 -> LOC220,LOC411 -> LOC479 -> LOC676 -> LOC980 -> LOC220,LOC220
SUP8230,CUST3155,LOC778,13:14,3,123,04:30,LOC778 -> LOC203 -> LOC749,LOC778 -> LOC894 -> LOC749,LOC778 -> LOC443 -> LOC749,LOC749
SUP8982,CUST3931,LOC703,09:09,5,216,01:37,LOC703 -> LOC110 -> LOC303 -> LOC311 -> LOC980,LOC703 -> LOC935 -> LOC545 -> LOC981 -> LOC980,LOC703 -> LOC923 -> LOC883 -> LOC612 -> LOC980,LOC980
SUP6803,CUST0420,LOC418,14:33,8,421,12:38,LOC418 -> LOC823 -> LOC664 -> LOC846 -> LOC418 -> LOC334 -> LOC106 -> LOC916,LOC418 -> LOC726 -> LOC966 -> LOC827 -> LOC638 -> LOC229 -> LOC388 -> LOC916,LOC418 -> LOC951 -> LOC821 -> LOC824 -> LOC900 -> LOC757 -> LOC224 -> LOC916,LOC916
SUP2249,CUST9831,LOC351,20:10,4,471,13:37,LOC351 -> LOC644 -> LOC309 -> LOC114,LOC351 -> LOC521 -> LOC578 -> LOC114,LOC351 -> LOC120 -> LOC835 -> LOC114,LOC114
SUP1917,CUST2301,LOC413,23:46,3,344,18:10,LOC413 -> LOC873 -> LOC664,LOC413 -> LOC323 -> LOC664,LOC413 -> LOC328 -> LOC664,LOC664
SUP8377,CUST2033,LOC401,08:06,4,425,20:50,LOC401 -> LOC552 -> LOC167 -> LOC492,LOC401 -> LOC870 -> LOC100 -> LOC492,LOC401 -> LOC445 -> LOC489 -> LOC492,LOC492
SUP5012,CUST1586,LOC566,04:08,9,376,04:33,LOC566 -> LOC169 -> LOC721 -> LOC869 -> LOC733 -> LOC795 -> LOC453 -> LOC833 -> LOC377,LOC566 -> LOC574 -> LOC796 -> LOC808 -> LOC277 -> LOC957 -> LOC796 -> LOC168 -> LOC377,LOC566 -> LOC471 -> LOC390 -> LOC428 -> LOC702 -> LOC861 -> LOC794 -> LOC969 -> LOC377,LOC377
SUP3808,CUST3348,LOC420,11:52,3,438,17:27,LOC420 -> LOC529 -> LOC430,LOC420 -> LOC788 -> LOC430,LOC420 -> LOC266 -> LOC430,LOC430
SUP5489,CUST2565,LOC201,15:46,10,492,01:57,LOC201 -> LOC303 -> LOC652 -> LOC645 -> LOC612 -> LOC252 -> LOC703 -> LOC144 -> LOC616 -> LOC143,LOC201 -> LOC950 -> LOC138 -> LOC985 -> LOC313 -> LOC567 -> LOC846 -> LOC696 -> LOC365 -> LOC143,LOC201 -> LOC481 -> LOC832 -> LOC635 -> LOC538 -> LOC672 -> LOC666 -> LOC334 -> LOC911 -> LOC143,LOC143
SUP9803,CUST6213,LOC577,00:59,6,457,02:34,LOC577 -> LOC146 -> LOC879 -> LOC154 -> LOC621 -> LOC375,LOC577 -> LOC228 -> LOC833 -> LOC665 -> LOC615 -> LOC375,LOC577 -> LOC746 -> LOC742 -> LOC363 -> LOC754 -> LOC375,LOC375
SUP4227,CUST4842,LOC830,19:47,10,315,01:21,LOC830 -> LOC444 -> LOC346 -> LOC984 -> LOC529 -> LOC674 -> LOC361 -> LOC220 -> LOC258 -> LOC535,LOC830 -> LOC149 -> LOC837 -> LOC932 -> LOC336 -> LOC224 -> LOC684 -> LOC446 -> LOC266 -> LOC535,LOC830 -> LOC684 -> LOC953 -> LOC701 -> LOC154 -> LOC282 -> LOC452 -> LOC809 -> LOC899 -> LOC535,LOC535
SUP9519,CUST7825,LOC417,04:04,5,106,01:55,LOC417 -> LOC376 -> LOC793 -> LOC185 -> LOC943,LOC417 -> LOC152 -> LOC224 -> LOC945 -> LOC943,LOC417 -> LOC451 -> LOC706 -> LOC481 -> LOC943,LOC943
SUP9210,CUST3830,LOC777,11:11,9,69,03:26,LOC777 -> LOC252 -> LOC836 -> LOC623 -> LOC583 -> LOC711 -> LOC297 -> LOC828 -> LOC653,LOC777 -> LOC927 -> LOC431 -> LOC180 -> LOC577 -> LOC534 -> LOC999 -> LOC385 -> LOC653,LOC777 -> LOC423 -> LOC511 -> LOC734 -> LOC272 -> LOC914 -> LOC396 -> LOC455 -> LOC653,LOC653
SUP7488,CUST1369,LOC464,17:52,8,91,15:12,LOC464 -> LOC919 -> LOC953 -> LOC540 -> LOC547 -> LOC371 -> LOC873 -> LOC253,LOC464 -> LOC482 -> LOC948 -> LOC192 -> LOC948 -> LOC984 -> LOC785 -> LOC253,LOC464 -> LOC612 -> LOC384 -> LOC558 -> LOC106 -> LOC292 -> LOC641 -> LOC253,LOC253
SUP3004,CUST2172,LOC383,00:38,9,209,13:06,LOC383 -> LOC239 -> LOC953 -> LOC415 -> LOC997 -> LOC219 -> LOC548 -> LOC449 -> LOC945,LOC383 -> LOC753 -> LOC664 -> LOC320 -> LOC450 -> LOC919 -> LOC747 -> LOC535 -> LOC945,LOC383 -> LOC459 -> LOC473 -> LOC768 -> LOC394 -> LOC879 -> LOC865 -> LOC214 -> LOC945,LOC945
SUP3759,CUST6167,LOC995,13:40,10,473,00:17,LOC995 -> LOC416 -> LOC983 -> LOC665 -> LOC411 -> LOC601 -> LOC705 -> LOC180 -> LOC198 -> LOC968,LOC995 -> LOC472 -> LOC230 -> LOC301 -> LOC831 -> LOC963 -> LOC562 -> LOC991 -> LOC645 -> LOC968,LOC995 -> LOC942 -> LOC874 -> LOC632 -> LOC484 -> LOC804 -> LOC588 -> LOC365 -> LOC904 -> LOC968,LOC968
SUP2158,CUST7712,LOC116,03:35,3,188,06:44,LOC116 -> LOC888 -> LOC325,LOC116 -> LOC578 -> LOC325,LOC116 -> LOC296 -> LOC325,LOC325
SUP8286,CUST4966,LOC488,14:16,8,147,00:09,LOC488 -> LOC633 -> LOC991 -> LOC992 -> LOC811 -> LOC771 -> LOC270 -> LOC289,LOC488 -> LOC942 -> LOC132 -> LOC184 -> LOC609 -> LOC712 -> LOC482 -> LOC289,LOC488 -> LOC865 -> LOC963 -> LOC325 -> LOC207 -> LOC574 -> LOC347 -> LOC289,LOC289
SUP8526,CUST9922,LOC942,21:49,7,111,22:42,LOC942 -> LOC871 -> LOC747 -> LOC944 -> LOC160 -> LOC830 -> LOC388,LOC942 -> LOC546 -> LOC510 -> LOC802 -> LOC953 -> LOC475 -> LOC388,LOC942 -> LOC807 -> LOC354 -> LOC821 -> LOC170 -> LOC521 -> LOC388,LOC388
SUP0376,CUST5018,LOC617,08:41,8,107,03:27,LOC617 -> LOC276 -> LOC420 -> LOC333 -> LOC388 -> LOC358 -> LOC874 -> LOC577,LOC617 -> LOC790 -> LOC751 -> LOC251 -> LOC701 -> LOC743 -> LOC389 -> LOC577,LOC617 -> LOC658 -> LOC150 -> LOC688 -> LOC872 -> LOC771 -> LOC255 -> LOC577,LOC577
SUP7508,CUST5189,LOC730,14:46,6,259,15:20,LOC730 -> LOC521 -> LOC110 -> LOC514 -> LOC250 -> LOC752,LOC730 -> LOC182 -> LOC854 -> LOC441 -> LOC183 -> LOC752,LOC730 -> LOC255 -> LOC295 -> LOC926 -> LOC905 -> LOC752,LOC752
SUP0911,CUST5325,LOC905,21:36,5,96,19:31,LOC905 -> LOC141 -> LOC371 -> LOC561 -> LOC383,LOC905 -> LOC237 -> LOC405 -> LOC706 -> LOC383,LOC905 -> LOC487 -> LOC106 -> LOC273 -> LOC383,LOC383
SUP2524,CUST0509,LOC108,20:38,7,275,19:15,LOC108 -> LOC602 -> LOC542 -> LOC259 -> LOC757 -> LOC371 -> LOC987,LOC108 -> LOC677 -> LOC915 -> LOC352 -> LOC122 -> LOC661 -> LOC987,LOC108 -> LOC258 -> LOC194 -> LOC487 -> LOC481 -> LOC794 -> LOC987,LOC987
SUP1669,CUST9828,LOC921,00:46,9,277,13:40,LOC921 -> LOC431 -> LOC590 -> LOC969 -> LOC456 -> LOC335 -> LOC775 -> LOC914 -> LOC765,LOC921 -> LOC747 -> LOC231 -> LOC530 -> LOC478 -> LOC593 -> LOC153 -> LOC393 -> LOC765,LOC921 -> LOC127 -> LOC870 -> LOC638 -> LOC232 -> LOC885 -> LOC308 -> LOC410 -> LOC765,LOC765
SUP7416,CUST4892,LOC874,08:57,8,91,21:06,LOC874 -> LOC439 -> LOC697 -> LOC973 -> LOC294 -> LOC155 -> LOC274 -> LOC394,LOC874 -> LOC684 -> LOC547 -> LOC573 -> LOC541 -> LOC229 -> LOC834 -> LOC394,LOC874 -> LOC981 -> LOC232 -> LOC318 -> LOC396 -> LOC140 -> LOC691 -> LOC394,LOC394
SUP6405,CUST3061,LOC158,03:51,6,407,02:02,LOC158 -> LOC298 -> LOC494 -> LOC761 -> LOC188 -> LOC475,LOC158 -> LOC671 -> LOC206 -> LOC146 -> LOC228 -> LOC475,LOC158 -> LOC442 -> LOC449 -> LOC448 -> LOC333 -> LOC475,LOC475
SUP3394,CUST0208,LOC865,19:45,3,114,06:10,LOC865 -> LOC408 -> LOC363,LOC865 -> LOC269 -> LOC363,LOC865 -> LOC700 -> LOC363,LOC363
SUP4096,CUST2391,LOC747,10:26,2,413,04:04,LOC747 -> LOC894,LOC747 -> LOC894,LOC747 -> LOC894,LOC894
SUP6304,CUST0416,LOC570,03:32,8,377,23:58,LOC570 -> LOC232 -> LOC925 -> LOC509 -> LOC929 -> LOC895 -> LOC760 -> LOC651,LOC570 -> LOC676 -> LOC291 -> LOC769 -> LOC633 -> LOC943 -> LOC939 -> LOC651,LOC570 -> LOC159 -> LOC717 -> LOC776 -> LOC365 -> LOC181 -> LOC121 -> LOC651,LOC651
SUP1489,CUST0168,LOC859,18:01,9,359,08:03,LOC859 -> LOC180 -> LOC428 -> LOC155 -> LOC445 -> LOC812 -> LOC457 -> LOC771 -> LOC115,LOC859 -> LOC394 -> LOC637 -> LOC758 -> LOC798 -> LOC100 -> LOC301 -> LOC101 -> LOC115,LOC859 -> LOC729 -> LOC918 -> LOC834 -> LOC231 -> LOC701 -> LOC854 -> LOC840 -> LOC115,LOC115
SUP2459,CUST5332,LOC361,22:33,2,265,05:18,LOC361 -> LOC122,LOC361 -> LOC122,LOC361 -> LOC122,LOC122
SUP2485,CUST4194,LOC816,10:55,3,278,01:58,LOC816 -> LOC644 -> LOC187,LOC816 -> LOC725 -> LOC187,LOC816 -> LOC506 -> LOC187,LOC187
SUP5423,CUST3999,LOC364,10:46,7,357,04:03,LOC364 -> LOC277 -> LOC974 -> LOC248 -> LOC374 -> LOC665 -> LOC557,LOC364 -> LOC964 -> LOC940 -> LOC544 -> LOC110 -> LOC537 -> LOC557,LOC364 -> LOC537 -> LOC423 -> LOC825 -> LOC641 -> LOC242 -> LOC557,LOC557
SUP9872,CUST0612,LOC431,13:00,7,215,00:19,LOC431 -> LOC868 -> LOC545 -> LOC105 -> LOC281 -> LOC556 -> LOC386,LOC431 -> LOC600 -> LOC229 -> LOC327 -> LOC368 -> LOC738 -> LOC386,LOC431 -> LOC547 -> LOC579 -> LOC648 -> LOC157 -> LOC329 -> LOC386,LOC386
SUP4731,CUST0793,LOC207,08:31,9,151,16:12,LOC207 -> LOC819 -> LOC564 -> LOC380 -> LOC623 -> LOC395 -> LOC462 -> LOC134 -> LOC581,LOC207 -> LOC314 -> LOC663 -> LOC910 -> LOC354 -> LOC104 -> LOC194 -> LOC153 -> LOC581,LOC207 -> LOC243 -> LOC202 -> LOC312 -> LOC442 -> LOC602 -> LOC396 -> LOC436 -> LOC581,LOC581
SUP0528,CUST7297,LOC790,01:45,9,247,06:36,LOC790 -> LOC394 -> LOC824 -> LOC683 -> LOC932 -> LOC462 -> LOC657 -> LOC538 -> LOC501,LOC790 -> LOC107 -> LOC336 -> LOC857 -> LOC890 -> LOC415 -> LOC258 -> LOC515 -> LOC501,LOC790 -> LOC297 -> LOC999 -> LOC270 -> LOC993 -> LOC572 -> LOC682 -> LOC213 -> LOC501,LOC501
SUP4240,CUST6991,LOC491,02:35,10,395,04:36,LOC491 -> LOC595 -> LOC514 -> LOC116 -> LOC235 -> LOC822 -> LOC372 -> LOC628 -> LOC371 -> LOC476,LOC491 -> LOC725 -> LOC105 -> LOC860 -> LOC164 -> LOC218 -> LOC342 -> LOC891 -> LOC495 -> LOC476,LOC491 -> LOC419 -> LOC453 -> LOC866 -> LOC139 -> LOC978 -> LOC935 -> LOC758 -> LOC192 -> LOC476,LOC476
SUP6962,CUST1486,LOC275,03:31,7,402,23:51,LOC275 -> LOC652 -> LOC982 -> LOC234 -> LOC868 -> LOC114 -> LOC831,LOC275 -> LOC808 -> LOC937 -> LOC136 -> LOC388 -> LOC758 -> LOC831,LOC275 -> LOC693 -> LOC300 -> LOC630 -> LOC217 -> LOC142 -> LOC831,LOC831
SUP1546,CUST1149,LOC788,10:29,2,262,20:14,LOC788 -> LOC164,LOC788 -> LOC164,LOC788 -> LOC164,LOC164
SUP9747,CUST9917,LOC546,07:38,2,426,11:36,LOC546 -> LOC142,LOC546 -> LOC142,LOC546 -> LOC142,LOC142
SUP1105,CUST7575,LOC431,08:39,4,69,22:03,LOC431 -> LOC533 -> LOC902 -> LOC110,LOC431 -> LOC592 -> LOC645 -> LOC110,LOC431 -> LOC414 -> LOC529 -> LOC110,LOC110
SUP1841,CUST9198,LOC147,17:56,4,58,22:02,LOC147 -> LOC141 -> LOC202 -> LOC847,LOC147 -> LOC929 -> LOC435 -> LOC847,LOC147 -> LOC446 -> LOC554 -> LOC847,LOC847
SUP6354,CUST2551,LOC102,21:01,4,86,06:11,LOC102 -> LOC225 -> LOC706 -> LOC465,LOC102 -> LOC821 -> LOC308 -> LOC465,LOC102 -> LOC578 -> LOC992 -> LOC465,LOC465
SUP6803,CUST9880,LOC704,15:53,8,493,13:03,LOC704 -> LOC994 -> LOC181 -> LOC448 -> LOC202 -> LOC532 -> LOC734 -> LOC265,LOC704 -> LOC616 -> LOC420 -> LOC905 -> LOC608 -> LOC754 -> LOC964 -> LOC265,LOC704 -> LOC310 -> LOC203 -> LOC288 -> LOC899 -> LOC118 -> LOC722 -> LOC265,LOC265
SUP7042,CUST5644,LOC332,05:17,7,237,23:30,LOC332 -> LOC697 -> LOC815 -> LOC523 -> LOC414 -> LOC900 -> LOC812,LOC332 -> LOC281 -> LOC587 -> LOC386 -> LOC566 -> LOC479 -> LOC812,LOC332 -> LOC511 -> LOC668 -> LOC360 -> LOC503 -> LOC251 -> LOC812,LOC812
SUP6816,CUST7599,LOC594,10:37,6,222,08:10,LOC594 -> LOC250 -> LOC184 -> LOC100 -> LOC675 -> LOC285,LOC594 -> LOC708 -> LOC883 -> LOC488 -> LOC676 -> LOC285,LOC594 -> LOC197 -> LOC409 -> LOC779 -> LOC177 -> LOC285,LOC285
SUP5139,CUST2524,LOC102,09:01,2,234,16:38,LOC102 -> LOC780,LOC102 -> LOC780,LOC102 -> LOC780,LOC780
SUP2136,CUST7059,LOC542,04:50,8,331,21:21,LOC542 -> LOC816 -> LOC861 -> LOC431 -> LOC277 -> LOC745 -> LOC251 -> LOC913,LOC542 -> LOC865 -> LOC964 -> LOC414 -> LOC827 -> LOC564 -> LOC492 -> LOC913,LOC542 -> LOC300 -> LOC695 -> LOC546 -> LOC738 -> LOC303 -> LOC889 -> LOC913,LOC913
SUP1649,CUST4074,LOC764,22:58,4,479,06:42,LOC764 -> LOC316 -> LOC904 -> LOC269,LOC764 -> LOC675 -> LOC657 -> LOC269,LOC764 -> LOC763 -> LOC241 -> LOC269,LOC269
SUP5228,CUST8221,LOC385,15:03,6,60,17:44,LOC385 -> LOC991 -> LOC476 -> LOC548 -> LOC647 -> LOC956,LOC385 -> LOC721 -> LOC965 -> LOC509 -> LOC416 -> LOC956,LOC385 -> LOC414 -> LOC942 -> LOC388 -> LOC458 -> LOC956,LOC956
SUP8509,CUST3237,LOC142,18:18,5,438,20:10,LOC142 -> LOC666 -> LOC669 -> LOC291 -> LOC915,LOC142 -> LOC347 -> LOC928 -> LOC293 -> LOC915,LOC142 -> LOC771 -> LOC717 -> LOC631 -> LOC915,LOC915
SUP1912,CUST2831,LOC918,21:37,7,137,22:05,LOC918 -> LOC966 -> LOC743 -> LOC221 -> LOC385 -> LOC804 -> LOC105,LOC918 -> LOC325 -> LOC835 -> LOC673 -> LOC491 -> LOC939 -> LOC105,LOC918 -> LOC954 -> LOC161 -> LOC317 -> LOC437 -> LOC249 -> LOC105,LOC105
SUP6474,CUST5265,LOC733,15:36,9,263,07:31,LOC733 -> LOC193 -> LOC270 -> LOC484 -> LOC697 -> LOC829 -> LOC468 -> LOC346 -> LOC334,LOC733 -> LOC898 -> LOC177 -> LOC176 -> LOC125 -> LOC474 -> LOC277 -> LOC130 -> LOC334,LOC733 -> LOC216 -> LOC556 -> LOC642 -> LOC753 -> LOC573 -> LOC352 -> LOC977 -> LOC334,LOC334
SUP8803,CUST2189,LOC380,02:46,9,281,07:38,LOC380 -> LOC556 -> LOC700 -> LOC312 -> LOC951 -> LOC385 -> LOC391 -> LOC552 -> LOC905,LOC380 -> LOC134 -> LOC471 -> LOC140 -> LOC601 -> LOC484 -> LOC588 -> LOC527 -> LOC905,LOC380 -> LOC459 -> LOC647 -> LOC911 -> LOC757 -> LOC534 -> LOC178 -> LOC495 -> LOC905,LOC905
SUP8026,CUST0543,LOC554,18:51,3,256,03:50,LOC554 -> LOC921 -> LOC944,LOC554 -> LOC126 -> LOC944,LOC554 -> LOC413 -> LOC944,LOC944
SUP5490,CUST1165,LOC332,19:04,8,102,03:09,LOC332 -> LOC335 -> LOC252 -> LOC611 -> LOC510 -> LOC427 -> LOC960 -> LOC925,LOC332 -> LOC129 -> LOC115 -> LOC580 -> LOC499 -> LOC445 -> LOC143 -> LOC925,LOC332 -> LOC985 -> LOC543 -> LOC101 -> LOC329 -> LOC300 -> LOC469 -> LOC925,LOC925
SUP8227,CUST7505,LOC214,17:15,2,469,02:29,LOC214 -> LOC329,LOC214 -> LOC329,LOC214 -> LOC329,LOC329
SUP4571,CUST8775,LOC609,14:43,4,365,12:11,LOC609 -> LOC234 -> LOC562 -> LOC295,LOC609 -> LOC572 -> LOC856 -> LOC295,LOC609 -> LOC119 -> LOC532 -> LOC295,LOC295
SUP4596,CUST3689,LOC491,04:17,9,431,14:08,LOC491 -> LOC748 -> LOC618 -> LOC217 -> LOC119 -> LOC501 -> LOC790 -> LOC479 -> LOC692,LOC491 -> LOC412 -> LOC600 -> LOC185 -> LOC346 -> LOC922 -> LOC118 -> LOC848 -> LOC692,LOC491 -> LOC596 -> LOC113 -> LOC352 -> LOC707 -> LOC839 -> LOC732 -> LOC351 -> LOC692,LOC692
SUP8950,CUST4172,LOC114,16:09,7,220,17:10,LOC114 -> LOC357 -> LOC357 -> LOC824 -> LOC980 -> LOC139 -> LOC588,LOC114 -> LOC895 -> LOC769 -> LOC976 -> LOC993 -> LOC647 -> LOC588,LOC114 -> LOC959 -> LOC339 -> LOC422 -> LOC839 -> LOC671 -> LOC588,LOC588
SUP0479,CUST2568,LOC297,07:31,8,322,05:23,LOC297 -> LOC728 -> LOC205 -> LOC438 -> LOC951 -> LOC588 -> LOC163 -> LOC715,LOC297 -> LOC953 -> LOC216 -> LOC204 -> LOC551 -> LOC820 -> LOC867 -> LOC715,LOC297 -> LOC153 -> LOC798 -> LOC883 -> LOC567 -> LOC351 -> LOC966 -> LOC715,LOC715
SUP0819,CUST6041,LOC989,02:14,10,155,04:50,LOC989 -> LOC867 -> LOC347 -> LOC836 -> LOC534 -> LOC892 -> LOC411 -> LOC986 -> LOC475 -> LOC358,LOC989 -> LOC961 -> LOC545 -> LOC758 -> LOC376 -> LOC998 -> LOC718 -> LOC680 -> LOC199 -> LOC358,LOC989 -> LOC934 -> LOC911 -> LOC965 -> LOC136 -> LOC776 -> LOC944 -> LOC516 -> LOC260 -> LOC358,LOC358
SUP4379,CUST2787,LOC281,17:53,4,280,23:53,LOC281 -> LOC550 -> LOC543 -> LOC330,LOC281 -> LOC155 -> LOC999 -> LOC330,LOC281 -> LOC882 -> LOC102 -> LOC330,LOC330
SUP4283,CUST7698,LOC997,06:28,6,411,22:29,LOC997 -> LOC190 -> LOC446 -> LOC198 -> LOC351 -> LOC412,LOC997 -> LOC777 -> LOC648 -> LOC769 -> LOC112 -> LOC412,LOC997 -> LOC706 -> LOC620 -> LOC452 -> LOC776 -> LOC412,LOC412
SUP4466,CUST8650,LOC256,20:23,4,489,02:49,LOC256 -> LOC340 -> LOC470 -> LOC248,LOC256 -> LOC870 -> LOC966 -> LOC248,LOC256 -> LOC844 -> LOC386 -> LOC248,LOC248
SUP4830,CUST5892,LOC457,06:44,6,151,17:42,LOC457 -> LOC639 -> LOC774 -> LOC235 -> LOC473 -> LOC964,LOC457 -> LOC756 -> LOC713 -> LOC132 -> LOC419 -> LOC964,LOC457 -> LOC992 -> LOC997 -> LOC165 -> LOC526 -> LOC964,LOC964
SUP1216,CUST4835,LOC853,08:12,7,201,23:18,LOC853 -> LOC816 -> LOC310 -> LOC938 -> LOC542 -> LOC195 -> LOC412,LOC853 -> LOC234 -> LOC302 -> LOC172 -> LOC631 -> LOC690 -> LOC412,LOC853 -> LOC228 -> LOC928 -> LOC893 -> LOC928 -> LOC445 -> LOC412,LOC412
SUP8121,CUST5924,LOC745,23:54,7,266,22:25,LOC745 -> LOC627 -> LOC669 -> LOC611 -> LOC703 -> LOC974 -> LOC408,LOC745 -> LOC287 -> LOC407 -> LOC775 -> LOC399 -> LOC992 -> LOC408,LOC745 -> LOC473 -> LOC705 -> LOC638 -> LOC115 -> LOC927 -> LOC408,LOC408
SUP1914,CUST4527,LOC109,19:55,3,122,16:52,LOC109 -> LOC797 -> LOC261,LOC109 -> LOC676 -> LOC261,LOC109 -> LOC776 -> LOC261,LOC261
SUP1532,CUST6859,LOC515,06:16,8,287,11:32,LOC515 -> LOC706 -> LOC291 -> LOC260 -> LOC696 -> LOC804 -> LOC418 -> LOC380,LOC515 -> LOC191 -> LOC236 -> LOC806 -> LOC471 -> LOC872 -> LOC626 -> LOC380,LOC515 -> LOC495 -> LOC455 -> LOC314 -> LOC976 -> LOC689 -> LOC104 -> LOC380,LOC380
SUP5905,CUST0702,LOC354,22:03,10,387,05:00,LOC354 -> LOC468 -> LOC266 -> LOC403 -> LOC104 -> LOC957 -> LOC507 -> LOC311 -> LOC627 -> LOC558,LOC354 -> LOC682 -> LOC585 -> LOC666 -> LOC514 -> LOC368 -> LOC284 -> LOC692 -> LOC480 -> LOC558,LOC354 -> LOC147 -> LOC394 -> LOC992 -> LOC230 -> LOC323 -> LOC554 -> LOC428 -> LOC750 -> LOC558,LOC558
SUP5343,CUST1797,LOC411,03:10,3,286,12:53,LOC411 -> LOC609 -> LOC434,LOC411 -> LOC517 -> LOC434,LOC411 -> LOC236 -> LOC434,LOC434
SUP3877,CUST0006,LOC829,13:05,10,496,02:42,LOC829 -> LOC230 -> LOC257 -> LOC334 -> LOC637 -> LOC302 -> LOC683 -> LOC267 -> LOC377 -> LOC176,LOC829 -> LOC581 -> LOC354 -> LOC651 -> LOC471 -> LOC818 -> LOC588 -> LOC463 -> LOC356 -> LOC176,LOC829 -> LOC227 -> LOC464 -> LOC760 -> LOC703 -> LOC105 -> LOC682 -> LOC386 -> LOC702 -> LOC176,LOC176
SUP2232,CUST8507,LOC692,04:38,8,221,00:37,LOC692 -> LOC104 -> LOC392 -> LOC190 -> LOC575 -> LOC428 -> LOC996 -> LOC783,LOC692 -> LOC927 -> LOC337 -> LOC500 -> LOC220 -> LOC844 -> LOC903 -> LOC783,LOC692 -> LOC492 -> LOC573 -> LOC288 -> LOC566 -> LOC794 -> LOC948 -> LOC783,LOC783
SUP8494,CUST0678,LOC593,04:34,7,352,09:14,LOC593 -> LOC709 -> LOC499 -> LOC799 -> LOC985 -> LOC854 -> LOC974,LOC593 -> LOC357 -> LOC146 -> LOC522 -> LOC382 -> LOC681 -> LOC974,LOC593 -> LOC453 -> LOC235 -> LOC939 -> LOC817 -> LOC389 -> LOC974,LOC974
SUP9645,CUST5378,LOC897,02:10,3,151,02:18,LOC897 -> LOC475 -> LOC433,LOC897 -> LOC396 -> LOC433,LOC897 -> LOC386 -> LOC433,LOC433
SUP5060,CUST4602,LOC912,12:13,2,307,14:19,LOC912 -> LOC979,LOC912 -> LOC979,LOC912 -> LOC979,LOC979
SUP8549,CUST5674,LOC128,05:55,5,365,20:35,LOC128 -> LOC149 -> LOC347 -> LOC658 -> LOC530,LOC128 -> LOC170 -> LOC824 -> LOC978 -> LOC530,LOC128 -> LOC204 -> LOC631 -> LOC312 -> LOC530,LOC530
